Gene,WT_1,WT_2,WT_3,hnox_1,hnox_2,hnox_3
Pden_4469,11.80425025,11.63368214,11.41722773,11.76502115,12.20887079,11.34654441
Pden_4472,14.13106774,14.23098812,14.0351372,13.81921327,14.08577342,13.54592153
Pden_4473,16.37472884,16.4608578,16.41264883,16.51574013,16.48901393,16.38834342
Pden_4474,22.94376403,23.01370443,22.91900729,22.99860275,23.07958194,23.12976881
coaD,20.96161104,21.0347754,20.78604783,20.89094196,20.94307899,20.85236798
Pden_4477,22.78590801,22.76467625,22.82980001,23.00878498,22.91771389,23.01264145
Pden_4478,13.53859881,13.50206782,13.44850643,13.44519985,13.39716922,13.15859078
Pden_4479,23.88749247,23.78729227,23.79370161,23.95560849,24.02965803,23.93325118
Pden_4480,17.8126912,17.88851637,17.78967696,17.87552286,18.01558162,17.39552921
Pden_4481,19.02680617,19.13446127,19.04283885,19.3478518,19.11299058,19.24434141
Pden_4482,21.88019716,21.9305797,21.81186433,22.14458097,22.00187405,21.97797154
Pden_4484,18.30538179,18.32491526,18.49367956,17.74410529,18.42074788,16.89509073
bamD,21.50564374,21.56190615,21.57505048,21.33525806,21.43232786,21.57238798
lpxC,18.11042625,17.97081513,17.97251369,17.98946992,17.89728155,18.07496609
ftsZ,23.75538739,23.62754166,23.85458494,23.8745002,24.04187239,23.5212639
ftsA,20.54745012,20.54498545,20.59948558,20.46215105,20.52950435,20.43581653
ftsQ,11.23034513,11.54707555,11.49468195,12.54104789,10.95409771,11.28542963
ddl,20.88283376,20.90528127,20.88883312,20.99487008,21.06555342,21.16191238
murB,20.29252686,20.51178795,20.40085108,20.44836086,20.45031737,20.55079903
murC,20.07412889,20.04460584,20.26391358,20.22111742,20.37441211,19.77526195
murG,20.23248585,20.26749578,20.28728041,20.38793489,20.43966065,20.46591405
Pden_4498,17.98097219,17.96837002,17.96516219,17.96174831,18.03479312,17.98134596
metAA,20.2808033,20.25774952,20.32532148,20.49429076,20.44487198,20.46058128
Pden_4500,16.53469203,15.99418485,16.65656419,17.2240191,16.67329657,16.11547206
Pden_4501,15.01820529,15.05797841,15.0624217,15.10147299,15.08972205,15.20466526
Pden_4502,22.47870962,22.5266338,22.38716741,22.38081628,22.4475136,22.51879049
proA,23.48475732,23.4557603,23.42516384,23.495069,23.49140396,23.48484094
Pden_4504,14.60614562,14.78725553,14.71679556,14.10521455,14.4728622,14.29158131
Pden_4505,16.70010221,16.51329058,16.68691922,16.97116961,16.79196377,17.26695999
Pden_4506,22.09423571,22.12084401,22.10086437,22.11342433,22.10583598,22.23644818
Pden_4509,21.27923399,21.2582623,21.16676687,21.22038358,21.31374304,21.18754976
ubiE,20.66340341,20.80065207,20.86767459,20.67578902,20.89847118,20.57084105
mutM,17.04648882,17.08255446,17.0282809,16.96278698,17.02177399,16.63100228
Pden_4513,22.30072121,22.25064302,22.1858595,22.24036033,22.20138102,22.30395522
rpsT,21.47981658,21.52257446,21.39766759,21.24762292,21.50793413,21.2503758
Pden_4515,18.86305749,19.0807477,19.0993498,19.15532541,19.29435804,19.38094415
Pden_4516,16.40481755,16.49506026,16.33634862,16.78279329,16.41763893,16.72724102
Pden_4517,13.86858084,13.63696219,13.7953292,13.98478557,14.19485874,14.12761009
Pden_4518,15.38936627,15.35171913,15.25428766,15.35750884,15.3909782,15.24944034
Pden_4519,18.40928935,18.41243851,18.5123371,18.42381617,18.49512306,18.64578015
Pden_4520,16.55890463,16.61644387,16.60796085,16.6876577,16.41202182,16.6512072
Pden_4521,22.97953472,22.96026465,22.97835976,22.73435553,22.78077678,22.77707874
Pden_4525,10.89533246,10.79329365,11.24249622,11.44788796,11.07696597,10.75626086
Pden_4526,16.87201466,16.9766492,16.90234682,16.69675887,16.82058047,16.97251193
Pden_4527,13.7121327,14.11732471,14.1227736,13.96037777,14.19649942,14.34481522
Pden_4534,15.47026463,15.61645744,15.50735313,15.52868066,15.55034191,15.38709109
Pden_4535,10.88525763,10.52942581,10.96171871,11.54383248,11.42076305,10.58856096
Pden_4546,20.09048665,20.05066607,20.12646924,19.40376437,19.29936283,19.2697092
Pden_4548,15.86288716,16.09481589,16.00890785,16.10712727,15.8679079,16.25197438
Pden_4549,19.67605885,19.78262341,19.79582326,19.51073449,19.44277455,19.47766769
Pden_4557,15.999602,15.99024398,16.10175251,15.74143128,15.87963975,15.84023656
Pden_4558,15.27677817,15.26763798,15.22647081,15.13189178,15.31642534,15.44574663
Pden_4559,17.13019558,17.15304947,17.06271831,17.09287106,17.04029927,17.21895402
Pden_4562,16.35129076,16.09816952,16.06819821,16.21560104,16.02699147,15.99793054
Pden_4563,13.17219555,12.92329,13.09591174,13.20613101,13.31014559,12.86070613
Pden_4567,24.88491468,24.87854572,24.82874627,24.79518976,24.7544164,24.97734482
Pden_4570,11.18698331,11.47788888,11.35027269,12.00970551,11.82928429,11.4758687
Pden_4571,16.33100782,16.27972436,16.43990318,16.43663165,16.35834788,16.12592282
Pden_4574,19.41820299,19.49151522,19.3587241,19.43622675,19.55472924,19.48539805
Pden_4576,17.66303305,17.73125656,17.68784885,17.82838749,17.98288957,17.98596561
Pden_4577,15.7797156,15.76821375,15.6920631,16.00640507,16.08031576,15.92179205
Pden_4578,16.54207787,16.63686849,16.6502622,16.60678486,16.78155271,16.80942721
Pden_4579,14.89439088,14.86927618,14.68801601,15.05438482,14.78553719,14.83436824
groES,25.79081403,25.82812756,25.77695285,25.7801183,25.85623621,25.56347443
Pden_4587,NA,9.890708661,9.386255784,11.14952883,10.87675281,10.37441368
Pden_4591,18.47438414,18.36489418,18.38052679,18.22540039,18.27672627,18.22276304
Pden_4592,18.40255582,18.44249411,18.23074321,18.10536108,18.39492138,18.33674208
Pden_4593,17.92546555,17.88713225,18.01530546,17.89010529,17.75086245,17.65069287
Pden_4594,18.4192526,18.35730819,18.59265838,18.30641365,18.48647084,18.47456512
Pden_4595,14.59284558,14.68230422,14.43297489,14.66024382,14.56106003,14.77803518
Pden_4596,16.69958527,16.64158721,16.67649211,16.56678229,16.6635778,16.75203259
Pden_4597,17.41946729,17.52980608,17.3635756,17.26620341,17.29304552,17.39781059
Pden_4598,14.67297467,14.92152251,14.88509492,14.55944539,14.6558678,14.73206488
Pden_4599,12.59103675,12.00359971,11.9151179,12.63700214,12.87879525,12.72590444
Pden_4600,13.03441195,13.06432278,12.64947313,12.9014852,13.22827348,12.78963011
Pden_4603,18.90670784,18.88716556,18.79442754,18.61549065,18.57927571,18.75124621
Pden_4604,18.29652132,18.32686971,18.25191477,18.21869137,18.2695233,18.17600957
Pden_4608,16.28860379,16.38794684,16.30718449,16.87020394,16.75432361,16.80499323
Pden_4612,9.494041926,10.35752872,9.617498855,10.70604854,10.74188388,10.48002948
Pden_4614,12.59791017,12.04414952,11.74352608,12.73918433,12.40459813,12.81311324
Pden_4616,16.72774513,16.71030399,16.69312428,16.65720987,16.70886128,16.72980886
Pden_4618,18.32327671,18.20455104,18.1976144,18.0675218,18.33429684,18.28976011
Pden_4619,15.53668617,15.55566428,15.42949917,14.89763853,15.0976976,14.92973737
Pden_4625,21.31077944,21.41278749,21.40197873,21.83249277,21.59380338,21.60956513
Pden_4629,17.26819186,17.35825943,17.10678331,16.83424747,16.8920355,16.86283763
Pden_4630,19.12915436,19.15800619,19.13386085,19.15953991,19.16175772,19.16265436
Pden_4642,16.62273463,16.66298418,16.52636066,16.95055588,16.67860635,16.99025896
Pden_4644,13.21724028,13.30877444,13.68215811,13.63636808,13.37599842,13.67166342
Pden_4645,19.83809498,19.74592735,19.76311728,19.86738743,19.79482067,19.94897381
Pden_4649,14.2889497,13.93672437,14.2688254,14.64710388,14.22921008,14.22504552
Pden_4652,17.72536829,17.68891919,17.63013873,17.64098284,17.50852975,17.56734449
Pden_4654,20.76595095,20.85376094,20.8135107,20.96174922,20.90577183,21.00879501
Pden_4657,16.48478758,16.79912021,16.28317052,16.23919725,16.90497615,16.0275753
Pden_4658,20.22565773,20.44852792,20.60090529,20.38109557,20.49069993,20.08576403
Pden_4660,15.03362752,15.25895393,15.57568551,15.75849455,15.86784734,15.41784145
Pden_4661,12.54560063,12.6024717,12.54029761,12.78673903,12.23836619,12.64322059
Pden_4663,18.39251616,18.3536527,18.47672313,18.38158747,18.34091163,18.49411052
Pden_4664,19.07301268,19.06494651,19.08767948,18.95406263,19.21078176,19.2396326
Pden_4665,19.27116481,19.31990837,19.28008503,19.12761488,19.3699128,19.40750981
Pden_4666,19.74053369,19.73723618,19.75554313,19.54333565,19.67901957,19.75921521
Pden_4667,20.55853886,20.67917045,20.7126225,20.28834924,20.63335776,20.71627259
Pden_4668,15.56252958,15.82774653,15.76378391,15.01849857,15.72446621,15.51820736
Pden_4671,19.88091481,20.02230168,20.05441386,19.79889919,20.18955838,20.1800171
Pden_4672,17.43259169,17.46384063,17.48356601,17.35494872,17.45541043,17.46598625
Pden_4673,16.01848074,16.00753934,16.05696385,15.84027541,15.46975006,15.81334259
Pden_4674,13.55183336,13.17594866,13.25600288,13.25517043,13.5659566,13.27904019
Pden_4676,15.31193652,15.35732794,15.26673051,15.33773073,15.21323016,15.23666725
Pden_4677,16.785759,16.7688552,16.78349056,16.56038595,16.48511033,16.63946211
ribH,20.04847817,19.95539755,20.05152425,20.03168747,20.10020966,20.27395812
Pden_4680,17.36313321,17.26524206,17.16432311,17.30489528,17.46224605,17.33877464
Pden_4681,15.10594194,15.09539833,15.37421142,15.28014504,15.58649123,15.4206863
Pden_4683,21.6927565,21.71936685,21.60446755,21.66187189,21.51381246,21.76584412
Pden_4684,20.39416023,20.4044085,20.35807385,20.30012726,20.12246424,20.28478457
Pden_4685,14.22299917,14.32052594,14.32126578,14.56610132,14.67427025,14.51553237
Pden_4690,19.9208242,20.00783837,19.91542066,19.86709953,19.94914575,20.11751517
psd,19.11294046,19.17289945,19.21553941,19.12241365,19.2462755,19.18363089
Pden_4693,13.61843347,13.78988233,13.43130292,13.06142387,13.56016602,13.97380913
Pden_4694,14.32693235,14.24052041,14.39232514,14.56365869,15.10146287,13.72763025
Pden_4700,16.98471471,17.06584257,17.33226862,17.95075878,17.87658621,17.82589524
Pden_4701,20.01303201,20.00936039,20.05205816,20.20787799,20.12863828,20.21129485
Pden_4702,15.01534191,15.3569802,15.58827198,15.41841376,15.58759494,15.68010419
Pden_4706,21.51062523,21.50698719,21.56334251,21.90912862,21.9502973,21.91054457
Pden_4708,20.20167269,20.41196069,20.334738,20.50774318,20.54509363,20.63167279
Pden_4709,16.15951685,16.25990403,16.38458708,16.72753407,16.38315859,16.62844653
Pden_4710,16.84445556,16.77732603,16.93242921,17.29439873,16.93218063,17.26195933
minE,22.59564716,22.66447944,22.6243089,22.62854333,22.61575296,22.59662548
Pden_4712,20.30691605,20.42518631,20.61743301,20.50949666,20.60820014,20.1717087
minC,21.2896292,21.32361867,21.27902954,21.29028171,21.29669094,21.33397499
Pden_4715,24.70958505,24.72506564,24.70395266,24.59215857,24.6979132,24.77996368
napD,17.48137304,17.13216884,16.83816999,17.3587217,16.8203927,16.95867063
napA,14.0161189,14.29330575,14.10897325,13.86837155,14.14395008,14.18729701
Pden_4724,21.77222348,21.75204926,21.61930446,21.68026038,21.63475544,21.80029562
Pden_4725,16.83471945,16.91006247,17.0793426,16.99708202,17.16544039,17.02363468
Pden_4727,19.7534013,19.66738607,19.73050526,19.93981084,19.77105284,19.94619997
Pden_4739,21.60753685,21.56501438,21.52106425,21.52586562,21.40454544,21.48495014
Pden_4740,16.29114505,16.32090391,16.25593086,16.14649081,16.40798724,16.10645693
Pden_4742,17.70998704,17.66895717,17.73301724,17.63551648,17.5093065,17.65348007
Pden_4743,19.70948306,19.67554872,19.76619369,19.8189246,19.74233099,19.95389194
Pden_4744,18.43835549,18.36834882,18.24829552,18.32317622,18.27746739,18.2692434
Pden_4745,19.47750704,19.23652089,19.2014905,19.1365766,19.15243365,19.03549146
Pden_4749,17.11912451,17.17303972,17.14765614,17.24827524,17.22138029,17.18468168
Pden_4753,12.79548961,12.23816619,12.14312395,12.53875912,11.79473455,12.45935191
Pden_4756,17.34770972,17.32495497,17.51488814,17.39839116,17.38394157,17.37772509
Pden_4757,18.94450229,18.92817969,19.04947917,18.60143639,18.95949911,18.35774406
Pden_4758,19.06641217,18.9009172,19.00049912,18.28169834,18.801055,18.2344046
Pden_4759,18.58763545,18.34381533,18.56108111,18.21095312,18.45894251,18.12837716
Pden_4760,22.70417532,22.7630983,22.78907872,22.67913277,22.81256601,22.42816929
Pden_4762,16.35204749,16.14739954,16.40235703,16.2968348,16.18363262,16.39678951
Pden_4763,15.5136099,15.58770056,15.83376444,15.82825733,15.59938853,15.4156666
Pden_4768,12.74534108,13.09657371,13.1923501,12.48494539,11.69977437,12.83098468
Pden_4769,16.36491684,16.15287856,16.45464148,16.54793869,16.29943719,16.12337466
Pden_4771,22.10015361,22.17341407,22.1623909,20.76255053,20.67343404,20.76366244
Pden_4774,17.28362239,17.23821364,17.15308576,17.50940319,17.37555274,17.41142365
Pden_4775,17.44621419,17.67852054,17.57729523,17.49821759,17.72526696,17.54083796
phnN,10.93072011,10.96776835,10.7105603,11.63075637,11.48900964,11.29061167
Pden_4788,21.90437102,21.7893733,21.86604675,21.47453431,22.03974907,21.61896629
Pden_4789,13.76121071,13.8754045,13.73655016,14.3276107,14.00436506,14.28912545
Pden_4790,10.28225749,11.06457903,10.29339567,11.36851763,10.86864,11.28372007
Pden_4791,18.80905737,18.93844245,19.00773434,18.36006174,18.83266231,17.79543155
Pden_4792,20.66447989,20.62044405,20.62771725,20.52125431,20.42365527,20.51938582
Pden_4793,13.7646744,13.95613942,13.94111387,13.56398078,13.16904613,13.23630214
Pden_4794,12.818164,12.61562461,12.9132445,12.55662571,12.11045414,12.28199676
Pden_4797,20.48169913,20.48070415,20.4908963,19.89221775,19.81931946,19.73289601
Pden_4798,13.67821639,13.39922996,13.51940879,13.54291024,13.04043706,13.43180981
Pden_4799,20.2190226,20.33614297,20.27144751,19.97977191,19.89833042,19.89836108
Pden_4800,12.04974557,12.18031609,12.20585181,12.52066849,12.54117617,10.5777943
Pden_4801,20.01055953,19.98678121,20.0212605,19.50360269,19.51019388,19.1627382
Pden_4802,20.46335559,20.52626097,20.59531979,20.60771572,20.61869836,20.63510139
Pden_4803,10.58211944,10.99798508,9.760376063,11.47047892,10.30877077,11.35464704
Pden_4804,19.47820417,19.50474085,19.53024075,18.98418931,19.0206024,18.98792123
Pden_4805,19.0964441,19.13831103,19.1658126,18.7937774,18.44895695,18.5058353
Pden_4806,18.13280793,18.25184289,18.23351785,17.77192999,17.61862692,17.37599039
Pden_4807,12.78121561,13.1310672,13.02948711,12.79928999,12.84002586,12.78498953
Pden_4808,20.56600245,20.66493093,20.67364025,20.51170853,20.32687493,20.27525125
Pden_4809,19.35210717,19.30504581,19.31235895,19.20063292,18.87006958,18.88905028
Pden_4810,18.00611683,18.15310488,18.30708106,17.845616,17.86160907,17.46017626
Pden_4811,20.72136887,20.66861347,20.68659254,19.89023564,19.8813676,19.94143471
Pden_4813,14.39409307,14.1700592,14.37293072,13.9682161,13.33177075,13.58288437
Pden_4817,19.80492589,19.69734449,19.71155485,19.42711537,19.36477177,19.59229082
Pden_4818,12.59210662,12.18100775,12.76548346,12.91457901,12.82188249,12.69204955
Pden_4819,17.77122858,17.84968272,17.76456005,17.97056583,17.8408547,18.04852914
Pden_4820,14.64075512,14.8829148,14.69581165,15.06398248,14.7970333,14.88479385
Pden_4821,14.53450553,14.5951187,14.5808014,14.77949267,14.64798923,14.84131357
Pden_4822,14.93043592,15.08031072,15.11569603,15.11313501,14.9782859,14.97092445
Pden_4824,20.1025122,20.08374683,19.97131172,20.17998626,20.18195127,20.22460951
Pden_4826,14.88877863,14.5964155,14.65865063,15.02247514,14.44812198,14.94354541
Pden_4829,16.87602343,16.93007097,16.9066829,16.40272522,16.37521266,16.7176392
Pden_4832,13.18508935,13.09104767,12.93353797,13.38675697,13.21086423,13.26699362
Pden_4839,17.38097505,17.51476487,17.42669475,17.5081482,17.45933482,17.45780925
Pden_4841,17.51121018,17.48324805,17.30783767,16.56975757,16.36028652,16.53292447
Pden_4845,16.12905111,16.13917213,16.09709197,13.77048977,13.79557393,14.27843484
Pden_4846,17.59809039,17.51624492,17.49870293,17.52984519,17.55816819,17.55725956
Pden_4851,16.17807863,16.19951149,16.10292102,13.68756197,13.79773735,14.18641751
Pden_4856,16.5318926,16.49856402,16.38594298,16.25283698,15.98189805,16.2725292
hypF,14.33327778,14.44745947,14.26432714,14.61564142,14.38087302,14.32800589
Pden_4861,18.04259767,18.11926352,18.16161943,18.11978826,18.01407738,18.13500209
Pden_4864,18.38405587,18.50267716,18.5627889,18.31821421,18.21521615,18.27953823
Pden_4865,19.02773312,19.07049796,18.88278223,18.94268633,18.91028545,19.02784001
Pden_4866,16.62314356,16.63658201,16.67478286,16.57456172,16.38726311,16.48337143
Pden_4867,20.38735554,20.19639043,20.20645215,19.95329977,20.10851531,20.05237847
Pden_4868,18.87122841,18.83074686,18.90044794,18.83121617,18.85005075,18.92482165
Pden_4870,16.48529751,16.7118005,16.61666531,16.73310566,16.55245238,16.81797059
proC,13.30994415,13.46679277,13.12440554,13.28755791,13.57649045,13.6967099
Pden_4873,16.00590847,15.88540206,15.73776566,15.6343395,15.57807535,15.67409341
Pden_4876,13.90625432,13.91354908,13.89275995,13.89165729,13.76142363,14.06496408
Pden_4881,18.52435167,18.66496324,18.53122455,18.47213152,18.29187189,18.53363522
Pden_4888,18.6430601,18.66376881,18.64302399,18.84446796,18.79847559,18.82772767
Pden_4911,16.24168797,16.22114781,16.2538077,16.20778248,16.14134156,16.23924502
Pden_4914,12.60212035,12.97077066,12.86697677,12.74625494,12.1803213,12.74433251
Pden_4915,13.79043888,13.89584817,14.18329185,14.30934949,14.11973995,13.75576894
Pden_4917,16.70152282,16.97347692,16.72409801,16.86375369,16.36091064,16.64494652
Pden_4921,16.6225983,16.67642437,16.89839359,17.02501692,16.96345182,16.92848069
Pden_4923,17.44883105,17.24809232,17.34355553,17.42640819,17.43235413,17.20946119
Pden_4926,15.02317158,14.99250536,15.46557089,15.1609686,15.12886287,15.29405195
Pden_4927,20.78434994,20.75453435,20.63684159,20.58259757,20.48589849,20.73415617
Pden_4928,18.16803314,18.1031294,18.0764164,18.07601672,18.11900825,18.0679396
Pden_4929,17.45190364,17.31541153,17.18394268,17.17191891,17.14946025,17.31140436
Pden_4930,16.40888673,16.35027099,16.33697189,16.41564985,16.28299786,16.46980928
Pden_4931,19.73935534,19.74806712,19.82129397,19.75721807,19.74894364,19.91536369
Pden_4932,17.48347659,17.66552125,17.39262592,17.41982778,17.36088837,17.47564786
Pden_4937,11.64106585,11.83614448,11.9148257,11.80873585,11.7666839,11.57010293
Pden_4940,19.13578509,19.23722959,19.16803088,19.12908035,19.17264701,19.07627075
Pden_4943,16.04073227,16.13278784,16.00834551,15.90482231,15.94439541,16.00093508
Pden_4947,19.2653694,19.01261894,18.83280537,18.57470984,18.40721538,18.79978522
